link,name,enddate
https://www.edx.org/course/introduction-to-hyperledger-blockchain-technologies-course-v1-linuxfoundationx-lfs171x-2t2023,Introduction to Hyperledger Blockchain Technologies,2025-03-20T18:00:00Z
https://www.edx.org/course/introduction-to-hyperledger-sovereign-identity-blockchain-solutions-indy-aries-ursa-course-v1-linuxfoundationx-lfs172x-1t2023,Introduction to Hyperledger Self-Sovereign Identity Blockchain Solutions,2024-07-24T17:00:00Z
https://www.edx.org/course/becoming-a-hyperledger-aries-developer-course-v1-linuxfoundationx-lfs173x-1t2023,Becoming a Hyperledger Aries Developer,2024-08-22T17:00:00Z
https://www.edx.org/course/introduction-to-finops-course-v1-linuxfoundationx-lfs175x-3t2023,Introduction to FinOps,2024-06-30T17:00:00Z
https://www.edx.org/course/hyperledger-besu-essentials-creating-a-private-blockchain-network-course-v1-linuxfoundationx-lfs176x-3t2023,Hyperledger Besu Essentials: Creating a Private Blockchain Network,2025-03-18T18:00:00Z
https://www.edx.org/course/getting-started-with-self-sovereign-identity-course-v1-linuxfoundationx-lfs178x-1t2024,Getting Started with Self-Sovereign Identity,2025-09-18T17:00:00Z
https://www.edx.org/course/introduction-to-devsecops-for-managers-course-v1-linuxfoundationx-lfs180x-3t2023,Introduction to DevSecOps for Managers,2025-05-15T17:00:00Z
https://www.edx.org/course/securing-your-software-supply-chain-with-sigstore-course-v1-linuxfoundationx-lfs182x-1t2024,Securing Your Software Supply Chain with Sigstore,2025-10-08T17:00:00Z
https://www.edx.org/course/securing-your-software-supply-chain-with-sigstore-course-v1linuxfoundationxlfs182x2t2022,Securing Your Software Supply Chain with Sigstore,2024-04-17T18:00:00Z
https://www.edx.org/course/introduction-to-zero-trust-course-v1-linuxfoundationx-lfs183x-3t2023,Introduction to Zero Trust,2025-05-14T17:00:00Z
None,Linux for Cloud Technicians Essentials,2024-09-25T17:00:00Z
https://www.edx.org/course/introduction-to-node-js-course-v1-linuxfoundationx-lfw111x-3t2023,Introduction to Node.js,2025-03-12T17:00:00Z
https://www.edx.org/course/introduccion-a-linux-course-v1-linuxfoundationx-upvalenciax-lf-upv-101x-1t2024,Introducción a Linux,2025-02-17T21:45:00Z
https://www.edx.org/course/identificacion-de-producto-con-codigos-de-barras-course-v1-logycax-acp001-2t2023,Identificación de producto con códigos de barras,2024-05-15T15:00:00Z
https://www.edx.org/course/calidad-de-datos-gs1-data-quality-framework-course-v1-logycax-acp002-2t2023,Calidad de Datos (GS1: Data Quality Framework),2024-05-15T17:00:00Z
https://www.edx.org/course/identificacion-por-radiofrecuencia-rfid-course-v1-logycax-acp004-1t2023,Identificación por Radiofrecuencia RFID,2024-05-15T15:00:00Z
https://www.edx.org/course/buenas-practicas-en-centros-de-distribucion-cedis-course-v1-logycax-bpcedis01-3t2023,Buenas prácticas en Centros de Distribución (CEDIS),2024-05-15T15:00:00Z
https://www.edx.org/course/codigos-2d-una-nueva-dimension-de-los-codigos-de-barras-course-v1-logycax-cd2d01-2t2023,Códigos 2D: Una nueva dimensión de los códigos de barras,2024-05-16T04:00:00Z
https://www.edx.org/course/distribution-product-delivery-course-v1-logycax-dpd001-1t2023,Distribution: product delivery,2024-05-15T15:00:00Z
None,Distribution: product delivery,2024-05-15T17:00:00Z
https://www.edx.org/course/economia-circular-en-los-procesos-logisticos-course-v1-logycax-ec01-2t2023,Economía Circular en los procesos logísticos,2024-05-15T15:00:00Z
https://www.edx.org/course/e-commerce-logistics-and-last-mile-course-v1-logycax-ecllm002-2t2023,E-commerce logistics and Last Mile,2024-05-15T15:00:00Z
https://www.edx.org/course/introduccion-a-la-factura-electronica-course-v1-logycax-fe001-1t2023a,Introducción a la factura electrónica,2024-05-15T15:00:00Z
https://www.edx.org/course/fundamentos-de-gestion-de-inventarios-course-v1-logycax-fgi01-3t2023,Fundamentos de Gestión de inventarios,2024-05-15T15:00:00Z
https://www.edx.org/course/fundamentos-de-logistica-course-v1-logycax-fl01-3t2023,Fundamentos de logística,2024-05-15T17:00:00Z
https://www.edx.org/course/fundamentos-de-logistica-humanitaria-course-v1-logycax-flh005-2t2023,Fundamentos de Logística Humanitaria,2024-05-15T15:00:00Z
https://www.edx.org/course/modelo-global-de-datos-para-identificar-productos-estandar-gs1-course-v1-logycax-gdm01-1t2023,Modelo Global de Datos para identificar productos (Estándar GS1),2024-05-15T15:00:00Z
https://www.edx.org/course/reglas-de-oro-para-el-diseno-de-envases-y-empaques-course-v1-logycax-gdr01-1t2024,REGLAS DE ORO PARA EL DISEÑO DE ENVASES Y EMPAQUES,2024-12-01T17:00:00Z
https://www.edx.org/course/herramientas-para-la-colaboracion-en-las-redes-de-valor-course-v1-logycax-hco002-2t2023,Herramientas para la colaboración en las redes de valor,2024-05-15T15:00:00Z
https://www.edx.org/course/la-innovacion-como-aliado-del-emprendimiento-course-v1-logycax-inno01-2t2023,La Innovación como aliado del Emprendimiento,2024-05-15T15:00:00Z
https://www.edx.org/course/inventory-and-portfolio-management-course-v1-logycax-ipm002-2t2023,Inventory and Portfolio Management,2024-05-15T15:00:00Z
https://www.edx.org/course/logistica-basica-agricola-course-v1-logycax-las01-2t2023,Logística Básica Agrícola,2024-05-15T15:00:00Z
https://www.edx.org/course/logistica-del-futuro-course-v1-logycax-lf01-2t2023,Logística del futuro,2024-05-15T15:00:00Z
https://www.edx.org/course/logistics-fundamentals-course-v1-logycax-lfe001-2t2023,Logistics Fundamentals,2024-05-15T15:00:00Z
https://www.edx.org/course/nuevos-retos-de-la-logistica-omnicanalidad-course-v1-logycax-loecom01-2t2023,Nuevos retos de la logística: Omnicanalidad,2024-05-15T15:00:00Z
https://www.edx.org/course/logistica-resiliente-course-v1-logycax-lr006-2t2023,Logística resiliente,2024-05-15T15:00:00Z
https://www.edx.org/course/fundamentos-de-la-colaboracion-en-las-organizaciones-course-v1-logycax-pbco001-1t2023,Fundamentos de la colaboración en las organizaciones,2024-05-16T00:00:00Z
https://www.edx.org/course/diseno-de-la-red-de-valor-course-v1-logycax-plm001-2t2023,Diseño de la red de valor,2024-05-15T15:00:00Z
https://www.edx.org/course/gestion-de-compras-eficientes-para-tu-empresa-course-v1-logycax-plm002-3t2023,Gestión de compras eficientes para tu empresa,2024-05-15T17:00:00Z
https://www.edx.org/course/gestion-de-inventario-y-portafolio-course-v1-logycax-plm003-3t2023,Gestión de inventario y portafolio,2024-05-15T17:00:00Z
https://www.edx.org/course/distribucion-entrega-de-productos-course-v1-logycax-plm004-2t2023,Distribución: entrega de productos,2024-05-15T15:00:00Z
https://www.edx.org/course/purchase-management-course-v1-logycax-pm002-3t2023,Purchase management,2024-05-15T17:00:00Z
https://www.edx.org/course/el-reto-logistico-de-reducir-el-hambre-course-v1-logycax-rlh-001-2t2023,El reto logístico de reducir el hambre,2024-05-15T15:00:00Z
https://www.edx.org/course/supply-chain-design-course-v1-logycax-scd-01-2t2023,Supply Chain Design,2024-05-15T15:00:00Z
https://www.edx.org/course/trazabilidad-la-clave-de-la-eficiencia-logistica-course-v1-logycax-traza01-1t2023,Trazabilidad: la clave de la eficiencia logística,2024-05-15T12:00:00Z
https://www.edx.org/course/identificacion-de-dispositivos-medicos-udi-course-v1-logycax-udi01-1t2024,Identificación de dispositivos médicos (UDI),2024-08-12T17:00:00Z
None,VOID,None
https://www.edx.org/course/les-fondements-de-la-strategie-dentreprise-course-v1-louvainx-louv10x-3t2023,Les fondements de la stratégie d’entreprise,2024-06-03T21:30:00Z
https://www.edx.org/course/decouvrir-le-marketing-course-v1-louvainx-louv11x-3t2023,Découvrir le marketing,2024-05-17T23:30:00Z
https://www.edx.org/course/discovering-corporate-social-responsibility-csr-course-v1-louvainx-louv12-1x-e-1t2024,Discovering Corporate Social Responsibility (CSR),2024-12-15T22:30:00Z
https://www.edx.org/course/decouvrir-la-responsabilite-societale-des-entreprises-rse-course-v1-louvainx-louv12-1x-f-1t2024,Découvrir la responsabilité sociétale des entreprises (RSE),2024-12-15T22:30:00Z
https://www.edx.org/course/csr-reporting-and-communication-course-v1-louvainx-louv12-2x-e-1t2024,CSR Reporting and Communication,2024-12-15T22:30:00Z
https://www.edx.org/course/reporting-et-communication-de-la-rse-course-v1-louvainx-louv12-2x-f-1t2024,Reporting et communication de la RSE,2024-12-15T22:30:00Z
https://www.edx.org/course/supply-chain-management-a-decision-making-framework-course-v1-louvainx-louv13x-3t2023,Supply Chain Management: A Decision-Making Framework,2024-09-30T23:30:00Z
https://www.edx.org/course/introduction-a-leconometrie-course-v1-louvainx-louv14x-3t2023,Introduction à l’économétrie,2024-06-28T23:30:00Z
https://www.edx.org/course/international-humanitarian-law-course-v1-louvainx-louv16x-3t2023,International Humanitarian Law,2024-08-15T23:30:00Z
https://www.edx.org/course/hydraulique-fluviale-1-ecoulements-a-surface-libre-course-v1-louvainx-louv17-1x-3t2023,Hydraulique fluviale 1 - Écoulements à surface libre,2024-06-17T23:30:00Z
https://www.edx.org/course/hydraulique-fluviale-2-sediments-et-morphologie-fluviale-course-v1-louvainx-louv17-2x-3t2023,Hydraulique fluviale 2 : Sédiments et morphologie fluviale,2024-06-17T23:30:00Z
https://www.edx.org/course/leau-et-les-sols-hydrodynamique-des-milieux-poreux-course-v1louvainxlouv18x3t2021,L’eau et les sols - Hydrodynamique des milieux poreux,2024-07-31T23:30:00Z
https://www.edx.org/course/international-investment-law-course-v1-louvainx-louv20x-3t2023,International Investment Law,2024-08-15T23:30:00Z
https://www.edx.org/course/droit-dasile-et-des-refugies-course-v1-louvainx-louv21x-3t2023a,Droit d’asile et des réfugiés,2024-08-15T23:30:00Z
https://www.edx.org/course/asylum-and-refugee-law-course-v1-louvainx-louv21x-e-3t2023,Asylum and Refugee Law,2024-08-15T23:30:00Z
https://www.edx.org/course/penser-critique-course-v1-louvainx-louv22x-3t2023,Penser critique,2024-08-31T23:30:00Z
https://www.edx.org/course/regards-croises-sur-les-migrations-course-v1-louvainx-louv24x-3t2023,Regards croisés sur les migrations,2024-06-28T23:30:00Z
https://www.edx.org/course/modeling-and-simulation-of-multibody-systems-part-i-course-v1-louvainx-louv25-1x-3t2023,Modeling and Simulation of Multibody Systems - Part I,2024-06-28T23:30:00Z
https://www.edx.org/course/modeling-and-simulation-of-multibody-systems-part-ii-course-v1-louvainx-louv25-2x-3t2023,Modeling and Simulation of Multibody Systems - Part II,2024-06-28T23:30:00Z
https://www.edx.org/course/fondements-de-leconomie-sociale-et-solidaire-course-v1-louvainx-louv26x-3t2023,Fondements de l’économie sociale et solidaire,2024-05-31T23:30:00Z
https://www.edx.org/course/approche-systemique-pour-la-gouvernance-des-systemes-de-sante-course-v1-louvainx-louv27x-3t2023,Approche systémique pour la gouvernance des systèmes de santé,2024-06-17T23:30:00Z
https://www.edx.org/course/spiritualites-et-interculturalite-en-contexte-de-soins-course-v1-louvainx-louv28x-3t2023,Spiritualités et interculturalité en contexte de soins,2024-06-30T23:30:00Z
https://www.edx.org/course/introduction-aux-enjeux-du-developpement-durable-course-v1-louvainx-louv29x-1t2024,Introduction aux enjeux du développement durable,2024-08-30T21:30:00Z
https://www.edx.org/course/international-human-rights-law-course-v1-louvainx-louv2x-3t2023,International Human Rights Law,2024-08-15T23:30:00Z
https://www.edx.org/course/organisation-de-reseaux-et-de-systemes-locaux-de-soins-integres-course-v1-louvainx-louv30x-3t2023,Organisation de réseaux et de systèmes locaux de soins intégrés,2024-06-17T23:30:00Z
https://www.edx.org/course/constraint-programming-course-v1-louvainx-louv31x-1t2024,Constraint Programming,2024-08-30T21:30:00Z
https://www.edx.org/course/migration-law-course-v1-louvainx-louv32x-1t2024,Migration Law,2024-05-27T21:30:00Z
https://www.edx.org/course/introduction-to-conflict-management-course-v1-louvainx-louv33x-1t2024,Introduction to Conflict Management,2024-12-13T22:30:00Z
https://www.edx.org/course/conflict-management-negotiation-course-v1-louvainx-louv34x-1t2024,Conflict Management: Negotiation,2024-12-13T22:30:00Z
https://www.edx.org/course/conflict-management-mediation-course-v1-louvainx-louv35x-1t2024,Conflict Management: Mediation,2024-12-13T22:30:00Z
https://www.edx.org/course/decouvrir-la-science-politique-course-v1-louvainx-louv3x-3t2023a,Découvrir la science politique,2024-08-31T23:30:00Z
https://www.edx.org/course/discover-political-science-course-v1-louvainx-louv3x-e-3t2023,Discover Political Science,2024-08-31T23:30:00Z
https://www.edx.org/course/international-law-course-v1-louvainx-louv5x-3t2023,International Law,2024-07-15T23:30:00Z
https://www.edx.org/course/decouvrir-l-anthropologie-course-v1-louvainx-louv6x-3t2023,Découvrir l'anthropologie,2024-08-31T23:30:00Z
https://www.edx.org/course/psychologie-de-la-negociation-course-v1-louvainx-louv7x-1t2024,Psychologie de la négociation,2025-01-31T22:30:00Z
https://www.edx.org/course/comprendre-la-respiration-course-v1-louvainx-louv8x-f-1t2024,Comprendre la respiration,2024-12-16T22:30:00Z
https://www.edx.org/course/business-international-relations-and-the-political-economy-course-v1-lse-bep-1t2024,"Business, International Relations and the Political Economy",2024-04-14T23:59:59Z
https://www.edx.org/course/business-international-relations-and-the-political-economy-course-v1-lse-bep-2t2024,"Business, International Relations and the Political Economy",2024-06-30T00:00:00Z
https://www.edx.org/course/inclusive-leadership-through-behavioural-science-course-v1-lse-biw-1t2024,Inclusive Leadership Through Behavioural Science,2024-04-28T23:59:59Z
https://www.edx.org/course/inclusive-leadership-through-behavioural-science-course-v1-lse-biw-2t2024,Inclusive Leadership Through Behavioural Science,2024-07-21T00:00:00Z
https://www.edx.org/course/data-analysis-for-management-course-v1-lse-dam-1t2024b,Data Analysis for Management,2024-05-26T00:00:00Z
https://www.edx.org/course/digital-transformation-in-hr-course-v1-lse-dit-2t2024a,Digital Transformation in HR,2024-08-04T00:00:00Z
https://www.edx.org/course/strategic-decision-making-course-v1-lse-dml-1t2024,Strategic Decision-Making,2024-05-19T23:59:59Z
https://www.edx.org/course/applied-data-analysis-and-visualisation-for-business-course-v1-lse-dva-2t2024,Applied Data Analysis and Visualisation for Business,2024-06-09T00:00:00Z
https://www.edx.org/course/entrepreneurial-finance-course-v1-lse-enf-1t2024,Entrepreneurial Finance,2024-04-21T23:59:59Z
https://www.edx.org/course/entrepreneurial-finance-course-v1-lse-enf-3t2024,Entrepreneurial Finance,2024-10-20T00:00:00Z
https://www.edx.org/course/ethics-of-ai-course-v1-lse-etai-1t2024a,Ethics of AI,2024-05-10T00:00:00Z
https://www.edx.org/course/financial-analysis-and-management-accounting-course-v1-lse-fim-2t2024,Financial Analysis and Management Accounting,2024-07-14T00:00:00Z
https://www.edx.org/course/health-economics-and-policy-course-v1-lse-hep-2t2024,Health Economics and Policy,2024-06-23T00:00:00Z
https://www.edx.org/course/economic-and-political-development-in-developing-countries-course-v1-lse-ide-1t2024,Economic and Political Development in Developing Countries,2024-04-28T23:59:59Z
https://www.edx.org/course/economic-and-political-development-in-developing-countries-course-v1-lse-ide-2t2024,Economic and Political Development in Developing Countries,2024-07-21T00:00:00Z
https://www.edx.org/course/lse-certificate-of-professional-advancement-in-management-and-negotiation-course-v1-lse-lcpamn-1t2024,LSE Certificate of Professional Advancement in Management and Negotiation,2024-09-01T23:59:59Z
https://www.edx.org/course/certificate-of-professional-advancement-in-management-and-negotiation-course-v1-lse-lcpamn-2t2024,Certificate of Professional Advancement in Management and Negotiation,2024-11-24T00:00:00Z
https://www.edx.org/course/the-law-and-economics-of-mergers-and-acquisitions-course-v1-lse-lec-1t2024a,The Law and Economics of Mergers and Acquisitions,2024-05-26T00:00:00Z
https://www.edx.org/course/data-law-policy-and-regulation-course-v1-lse-lgd-2t2024,"Data: Law, Policy and Regulation",2024-06-09T00:00:00Z
https://www.edx.org/course/leadership-and-change-course-v1-lse-loc-1t2024,Leadership and Change,2024-04-21T23:59:59Z
https://www.edx.org/course/leadership-and-change-course-v1-lse-loc-2t2024,Leadership and Change,2024-07-21T00:00:00Z
https://www.edx.org/course/intercultural-communication-and-management-course-v1-lse-lseint002-3t2023,Intercultural Communications in the Workplace,2030-10-01T10:00:00Z
https://www.edx.org/course/mathematics-and-statistics-fundamentals-proctored-exam-course-v1-lse-lsemspexam-3t2023,Mathematics and Statistics Fundamentals Proctored Exam,2024-12-31T12:00:00Z
https://www.edx.org/course/an-introduction-to-pre-university-mathematics-course-v1-lse-lsemt001-1t2023,An Introduction to Pre-University Mathematics,2030-03-11T09:00:00Z
None,An Introduction to Pre-University Mathematics,2030-09-01T09:00:00Z
https://www.edx.org/course/mathematics-1-part-1-differential-calculus-course-v1-lse-lsemt105a-3t2023,Mathematics 1 Part 1: Differential Calculus,2024-12-31T11:00:00Z
https://www.edx.org/course/mathematics-1-part-2-integral-calculus-algebra-and-applications-course-v1-lse-lsemt105b-3t2023,"Mathematics 1 Part 2: Integral calculus, algebra, and applications",2024-12-31T12:00:00Z
https://www.edx.org/course/statistics-1-part-1-introductory-statistics-probability-and-estimation-course-v1-lse-lsest104a1-3t2023,"Statistics 1 Part 1: Introductory statistics, probability and estimation",2024-12-31T12:00:00Z
https://www.edx.org/course/statistics-1-part-2-statistical-methods-course-v1-lse-lsest104a2-3t2023,Statistics 1 Part 2: Statistical Methods,2024-12-31T12:00:00Z
https://www.edx.org/course/statistics-2-part-1-probability-and-distribution-theory-course-v1-lse-lsest104b1-3t2023,Statistics 2 Part 1: Probability and Distribution Theory,2024-12-31T12:00:00Z
https://www.edx.org/course/statistics-2-part-2-statistical-inference-course-v1-lse-lsest104b2-3t2023,Statistics 2 Part 2: Statistical Inference,2024-12-31T12:00:00Z
https://www.edx.org/course/statistics-fundamentals-proctored-exam-course-v1-lse-lsestpexam-3t2023,Statistics Fundamentals Proctored Exam,2024-12-31T12:00:00Z
https://www.edx.org/course/managerial-finance-course-v1-lse-mfe-1t2024a,Managerial Finance,2024-06-02T00:00:00Z
https://www.edx.org/course/machine-learning-practical-applications-course-v1-lse-mnl-1t2024,Machine Learning: Practical Applications,2024-04-28T23:59:59Z
https://www.edx.org/course/machine-learning-practical-applications-course-v1-lse-mnl-2t2024,Machine Learning: Practical Applications,2024-08-18T00:00:00Z
https://www.edx.org/course/managing-people-and-teams-course-v1-lse-mpt-2t2024,Managing People and Teams,2024-06-23T00:00:00Z
https://www.edx.org/course/public-policy-analysis-course-v1-lse-ppa-1t2024a,Public Policy Analysis,2024-06-02T00:00:00Z
https://www.edx.org/course/public-policy-analysis-course-v1-lse-ppa-2t2024,Public Policy Analysis,2024-07-28T00:00:00Z
https://www.edx.org/course/public-policy-innovations-course-v1-lse-ppi-1t2024a,Public Policy Innovations,2024-04-28T23:59:59Z
https://www.edx.org/course/public-policy-innovations-course-v1-lse-ppi-3t2024,Public Policy Innovations,2024-12-01T00:00:00Z
https://www.edx.org/course/mba-essentials-course-v1-lse-pre-1t2024a,MBA Essentials,2024-06-02T00:00:00Z
https://www.edx.org/course/mba-essentials-course-v1-lse-pre-1t2024b,MBA Essentials,2024-06-30T00:00:00Z
https://www.edx.org/course/negotiation-programme-course-v1-lse-prn-1t2024,Negotiation Programme,2024-04-14T23:59:59Z
https://www.edx.org/course/negotiation-programme-course-v1-lse-prn-2t2024,Negotiation Programme,2024-07-07T00:00:00Z
https://www.edx.org/course/modelling-cost-effectiveness-in-healthcare-course-v1-lse-rch-2t2024,Modelling Cost-Effectiveness in Healthcare,2024-07-28T00:00:00Z
https://www.edx.org/course/risk-and-crisis-management-course-v1-lse-rcm-2t2024,Risk and Crisis Management,2024-07-07T00:00:00Z
https://www.edx.org/course/regulation-strategy-course-v1-lse-rcr-1t2024,Regulation Strategy,2024-05-19T23:59:59Z
https://www.edx.org/course/regulation-strategy-course-v1-lse-rcr-2t2024,Regulation Strategy,2024-08-18T00:00:00Z
https://www.edx.org/course/real-estate-economics-and-finance-online-certificate-course-course-v1-lse-ref-1t2024a,Real Estate Economics and Finance Online Certificate Course,2024-05-19T00:00:00Z
https://www.edx.org/course/real-estate-economics-and-finance-online-certificate-course-course-v1-lse-ref-2t2024a,Real Estate Economics and Finance Online Certificate Course,2024-07-28T00:00:00Z
https://www.edx.org/course/strategic-communications-in-society-course-v1-lse-scn-2t2024,Strategic Communications in Society,2024-06-23T00:00:00Z
https://www.edx.org/course/sustainability-communication-strategies-course-v1-lse-scom-1t2024,Sustainability Communication Strategies,2024-04-12T23:59:59Z
https://www.edx.org/course/sustainability-communication-strategies-course-v1-lse-scom-2t2024,Sustainability Communication Strategies,2024-06-28T00:00:00Z
https://www.edx.org/course/social-entrepreneurship-course-v1-lse-sen-2t2024a,Social Entrepreneurship,2024-07-07T00:00:00Z
https://www.edx.org/course/sustainability-environment-economy-and-society-course-v1-lse-ssb-2t2024,"Sustainability: Environment, Economy and Society",2024-06-23T00:00:00Z
https://www.edx.org/course/data-science-text-analysis-using-r-course-v1-lse-tem-1t2024,Data Science: Text Analysis Using R,2024-05-19T23:59:59Z
https://www.edx.org/course/data-science-text-analysis-using-r-course-v1-lse-tem-3t2024,Data Science: Text Analysis Using R,2024-11-24T00:00:00Z
https://www.edx.org/course/mathematic-basics-course-v1-lttx-m01x-2t2023a,Mathematic Basics,2024-12-31T22:59:00Z
https://www.edx.org/course/physics-fundamentals-course-v1-lttx-m02x-2t2023a,Physics Fundamentals,2024-12-31T22:59:00Z
https://www.edx.org/course/mandarin-chinese-essentials-course-v1-mandarinx-mx501x-1t2023,Mandarin Chinese Essentials,2025-02-16T04:00:00Z
https://www.edx.org/course/mandarin-chinese-level-1-course-v1-mandarinx-mx502x-1t2023,Mandarin Chinese Level 1,2025-02-16T04:00:00Z
https://www.edx.org/course/mandarin-chinese-level-2-course-v1-mandarinx-mx503x-1t2023,Mandarin Chinese Level 2,2025-02-16T04:00:00Z
https://www.edx.org/course/mandarin-chinese-level-3-course-v1-mandarinx-mx504x-1t2023,Mandarin Chinese Level 3,2025-02-16T04:00:00Z
https://www.edx.org/course/mandarin-chinese-for-business-course-v1-mandarinx-mx505x-1t2023,Mandarin Chinese for Business,2025-02-16T04:00:00Z
https://www.edx.org/course/chinese-idioms-a-thousand-miles-course-v1-mandarinx-mx601x-1t2024,Chinese Idioms: A Thousand Miles,2025-01-30T16:00:00Z
https://www.edx.org/course/introductory-matlab-course-v1mathworksintro_matlab2t2021,MATLAB Essentials,2024-12-31T23:30:00Z
https://www.edx.org/course/introducing-engineering-system-design-course-v1-mathworks-modelsim1-1t2023,Introduction to Engineering Design,2024-12-31T17:00:00Z
https://www.edx.org/course/modeling-and-simulation-course-2-course-v1-mathworks-modelsim2-2t2023,Simulating a Quadcopter’s Flight,2024-12-31T17:00:00Z
https://www.edx.org/course/modeling-and-simulation-course-3-course-v1-mathworks-modelsim3-2t2023,Simulating a Quadcopter’s Electromechanics,2024-12-31T17:00:00Z
https://www.edx.org/course/modeling-and-simulation-course-4-course-v1-mathworks-modelsim4-2t2023,Assembling and Testing a Quadcopter,2024-12-31T17:00:00Z
None,MathWorks Test Course,None
https://www.edx.org/course/population-dynamics,Population Dynamics,None
https://www.edx.org/course/certain-cer-pcor-methods-introduction-course-v1-mdandersonx-certain-1x-3t2022,CERTaIN: CER/PCOR Methods: Introduction,2025-12-15T18:00:00Z
https://www.edx.org/course/certain-knowledge-synthesis-systematic-reviews-and-clinical-decision-making-course-v1-mdandersonx-certain-2x-3t2022,CERTaIN: Knowledge Synthesis: Systematic Reviews and Clinical Decision Making,2025-12-15T18:00:00Z
https://www.edx.org/course/certain-patient-centered-outcomes-research-course-v1-mdandersonx-certain-3x-3t2022,CERTaIN: Patient-Centered Outcomes Research,2025-12-15T18:00:00Z
https://www.edx.org/course/certain-pragmatic-clinical-trials-and-healthcare-delivery-evaluations-course-v1-mdandersonx-certain-4x-3t2022,CERTaIN: Pragmatic Clinical Trials and Healthcare Delivery Evaluations,2025-12-15T18:00:00Z
https://www.edx.org/course/certain-observational-studies-and-registries-course-v1-mdandersonx-certain-5x-3t2022,CERTaIN: Observational Studies and Registries,2025-12-15T18:00:00Z
https://www.edx.org/course/getting-started-with-spark-ar-course-v1metaspark1012t2022,Getting Started with Spark AR,2024-04-30T16:00:00Z
https://www.edx.org/course/spark-ar-fundamentals-course-v1-meta-spark102-2t2022,Creating and Designing with Spark AR,2024-04-30T16:00:00Z
https://www.edx.org/course/advanced-ar-effects-with-spark-ar-course-v1-meta-spark201-3t2022,Introduction to Advanced Spark AR Tools and Effects,2024-04-30T16:00:00Z
https://www.edx.org/course/creating-spark-ar-effects-like-a-pro-course-v1-meta-spark202-3t2022,Applying Advanced Spark AR Tools and Effects,2024-04-30T16:00:00Z
https://www.edx.org/course/etv-paludismo-dengue-y-chikungunya,"ETV: Paludismo, Dengue y Chikungunya",None
None,Inclusión Financiera: retos y posibilidades,None
None,Healthcare Data Analytics Toolkit,2025-01-01T04:59:00Z
None,Introduction to Healthcare Data Analysis,2025-01-01T04:59:00Z
None,Linear Relationship Data in Healthcare,2024-12-31T17:00:00Z
None,Regression Models in Healthcare,2024-12-31T17:00:00Z
None,Advanced Topics in Healthcare Data Analysis,2024-12-31T17:00:00Z
None,Test Course,2031-11-22T00:00:00Z
https://www.edx.org/course/strategic-brand-management-and-communications-course-v1-mica-sbmc-1t2023,Strategic Brand Management and Communications,2050-02-01T23:59:59Z
https://www.edx.org/course/msu-digital-marketing-boot-camp-course-v1-michiganstateuniversity-bc18dmkt-2t2022d,MSU Digital Marketing Boot Camp,2050-07-15T23:59:59Z
https://www.edx.org/course/ai-boot-camp-course-v1-michiganstateuniversity-bc24ai-2t2023,AI boot camp,2050-07-01T16:00:00Z
https://www.edx.org/course/msu-cybersecurity-boot-camp-course-v1-michiganstateuniversity-bc24cyb-2t2022f,MSU Cybersecurity Boot Camp,2050-07-15T23:59:59Z
https://www.edx.org/course/msu-data-analytics-boot-camp-course-v1-michiganstateuniversity-bc24dv-2t2022g,MSU Data Analytics Boot Camp,2050-07-15T23:59:59Z
https://www.edx.org/course/msu-coding-boot-camp-course-v1-michiganstateuniversity-bc24ptfsf-2t2022h,MSU Coding Boot Camp,2050-07-15T23:59:59Z
https://www.edx.org/course/msu-machine-learning-ai-microbootcamp-course-v1-michiganstateuniversity-mbc10mlaisp-2t2023b,MSU Machine Learning & AI MicroBootCamp,2050-06-02T16:00:00Z
https://www.edx.org/course/inspiring-and-motivating-arts-and-culture-teams-course-v1-michiganx-artsadminx-2t2023,Inspiring and Motivating Arts and Culture Teams,2024-08-31T16:00:00Z
https://www.edx.org/course/community-engagement-collaborating-for-change-course-v1-michiganx-communityx-2t2023,Community Engagement: Collaborating for Change,2024-08-31T16:00:00Z
https://www.edx.org/course/robotics,Robotics,None
https://www.edx.org/course/animation-and-cgi-motion,Animation and CGI Motion,None
https://www.edx.org/course/web-application-technologies-and-django-course-v1-michiganx-dj4e101x-2t2023,Web Application Technologies and Django,2024-08-31T16:00:00Z
https://www.edx.org/course/building-web-applications-in-django-course-v1-michiganx-dj4e102x-2t2023,Building Web Applications in Django,2024-08-31T16:00:00Z
https://www.edx.org/course/django-features-and-libraries-course-v1-michiganx-dj4e103x-2t2023,Django Features and Libraries,2024-08-31T16:00:00Z
https://www.edx.org/course/using-javascript-jquery-and-json-in-django-course-v1-michiganx-dj4e104x-2t2023,"Using JavaScript, JQuery, and JSON in Django",2024-08-31T16:00:00Z
https://www.edx.org/course/using-javascript-jquery-and-json-in-django-course-v1-michiganx-dj4e104x-3t2023,"Using JavaScript, JQuery, and JSON in Django",2024-08-31T16:00:00Z
https://www.edx.org/course/data-science-ethics-course-v1-michiganx-ds101x-2t2023,Data Science Ethics,2024-08-31T16:00:00Z
https://www.edx.org/course/finance-for-everyone-smart-tools-for-decision-making-course-v1-michiganx-fin101x-2t2022,Finance for Everyone: Smart Tools for Decision-Making,2024-08-31T16:00:00Z
